OTUID,Y11_Spring_1,Y11_Spring_2,Y11_Spring_3,Y11_Spring_4,Y11_Summer_1,Y11_Summer_2,Y11_Summer_3,Y11_Summer_4,Y2_Spring_1,Y2_Spring_2,Y2_Spring_3,Y2_Spring_4,Y2_Summer_1,Y2_Summer_2,Y2_Summer_3,Y2_Summer_4,Y5_Spring_1,Y5_Spring_2,Y5_Spring_3,Y5_Spring_4,Y5_Summer_1,Y5_Summer_2,Y5_Summer_3,Y5_Summer_4,Y8_Spring_1,Y8_Spring_2,Y8_Spring_3,Y8_Spring_4,Y8_Summer_1,Y8_Summer_2,Y8_Summer_3,Y8_Summer_4
ASV_4737,0,1,1,3,2,3,3,0,2,0,0,0,1,0,0,0,3,2,0,0,2,1,3,2,3,1,1,1,1,0,3,2
ASV_823,0,0,5,1,0,0,1,0,2,6,2,1,1,0,2,2,4,1,2,1,0,0,1,0,0,7,1,0,0,0,0,1
ASV_5627,0,0,1,2,1,2,3,2,2,3,0,1,0,1,1,2,0,0,0,2,0,2,0,4,0,0,0,4,1,1,4,2
ASV_3639,0,0,1,0,0,1,0,0,1,9,2,3,2,1,1,2,0,3,1,4,0,3,1,1,0,0,0,3,0,1,1,0
ASV_7945,0,0,1,0,0,0,0,1,4,8,2,5,3,1,1,3,2,0,2,0,0,1,0,1,1,1,1,0,0,1,1,1
ASV_5040,0,0,1,1,0,1,2,2,2,0,2,2,2,9,1,1,4,1,2,0,1,0,0,1,0,1,2,2,0,0,0,1
ASV_1181,0,0,9,1,1,2,1,1,0,2,1,1,1,0,4,1,3,0,2,0,0,2,4,0,0,0,0,0,4,0,1,0
ASV_4266,0,0,1,0,0,2,2,1,2,6,3,4,1,5,6,5,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
ASV_6740,0,0,1,1,3,1,0,1,5,2,4,0,5,0,1,3,0,0,2,0,0,0,0,0,2,1,1,3,2,1,0,2
ASV_1186,0,0,1,0,1,3,0,1,3,1,2,2,3,2,2,1,1,0,3,0,1,0,2,4,0,2,0,1,3,2,0,0
ASV_1015,0,0,1,1,4,0,2,1,0,0,0,0,0,0,2,1,4,3,0,3,2,1,1,2,0,2,2,0,0,1,7,1
ASV_1187,0,0,1,0,0,3,3,1,3,2,1,0,0,0,1,1,0,3,0,6,0,9,1,0,1,0,0,5,0,0,0,0
ASV_2315,0,0,1,2,0,0,0,0,8,2,0,1,4,4,2,0,1,1,0,1,0,0,2,1,1,1,0,2,1,3,3,0
ASV_2084,0,0,1,2,0,0,0,1,2,0,2,3,3,2,2,0,3,0,0,0,1,0,0,4,1,0,0,0,4,3,2,5
ASV_1429,0,0,1,0,0,2,0,1,0,0,0,8,0,2,2,5,1,0,7,0,2,0,5,1,0,2,0,0,0,0,0,2
ASV_6651,0,0,0,10,3,2,0,0,0,0,0,0,0,0,1,2,9,0,0,0,0,0,0,5,1,0,0,0,4,1,1,2
ASV_3798,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,13,3,2,0,0,0,2,1,5,1,5,0,0,0,0
ASV_8559,0,0,0,1,0,2,0,0,1,12,5,6,1,0,3,4,2,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
ASV_4386,0,0,0,2,0,1,0,0,0,0,25,0,1,0,2,0,1,0,1,2,1,0,0,0,0,0,1,2,0,1,1,0
ASV_2311,0,0,0,1,0,1,1,0,4,0,0,6,3,1,1,6,3,2,2,0,0,0,1,0,2,3,3,0,0,0,0,1
ASV_2667,0,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,20,0,0,0,0
ASV_1213,0,0,0,1,0,1,0,0,2,4,6,3,0,1,1,6,0,2,0,3,0,1,0,1,4,2,1,0,1,1,0,0
ASV_1594,0,0,0,0,0,1,1,0,8,0,5,3,3,0,2,3,0,0,0,0,0,0,0,0,2,5,2,2,3,1,0,0
ASV_2600,0,0,0,0,0,1,0,4,3,4,0,2,5,4,3,6,0,1,0,0,0,1,1,0,2,0,1,0,0,0,1,2
ASV_6770,0,0,0,0,0,1,0,3,16,4,6,0,1,3,0,2,1,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0
ASV_1762,0,0,0,0,0,0,1,0,3,1,0,6,3,2,3,9,3,2,1,0,0,0,2,0,1,2,1,1,0,0,0,0
ASV_1450,0,0,0,0,0,0,0,1,26,3,0,2,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ASV_2356,0,0,0,0,0,0,0,2,7,4,1,3,2,10,2,5,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0
ASV_1963,0,0,0,0,0,0,0,0,26,10,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_2143,0,0,0,0,0,0,0,0,32,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_675,0,0,0,0,0,0,0,0,10,9,2,1,10,1,3,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
ASV_2353,0,0,0,0,0,0,0,0,3,2,3,3,4,9,3,0,1,0,0,0,1,1,4,0,3,0,0,2,0,1,1,0
ASV_3345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,11,0,8,0,5,0,0,0,0,0,1,0,0
ASV_2458,4,3,0,2,3,0,1,3,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,1,5,0,3,2,0,1,6,1
ASV_2034,4,3,6,5,0,0,1,2,0,0,0,0,0,0,0,0,3,1,0,1,1,0,1,1,0,0,1,2,0,2,2,4
ASV_3019,3,2,7,2,0,0,0,0,2,0,3,4,0,3,0,0,3,2,1,5,0,0,1,0,0,1,0,1,0,0,0,0
ASV_2770,2,1,2,2,0,0,1,0,4,4,6,2,2,1,2,3,2,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1
ASV_1850,2,0,0,0,0,0,0,0,4,2,0,0,0,1,0,5,5,1,8,3,4,0,3,0,0,0,0,2,0,0,0,0
ASV_7292,8,2,1,3,0,1,0,1,1,0,1,0,1,8,0,0,0,0,1,0,0,1,0,0,1,2,0,1,1,3,1,2
ASV_5106,1,3,4,1,3,2,0,0,1,2,7,2,2,1,2,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,2
ASV_1814,11,6,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,4,2,3,0,0,2,1
ASV_1478,1,1,0,1,4,1,1,1,0,0,2,4,5,0,6,2,0,0,0,0,0,0,0,2,1,0,0,0,4,3,0,1
ASV_7706,2,4,4,2,1,0,0,0,0,0,1,0,0,0,0,0,1,5,2,1,1,1,0,0,4,2,0,3,2,2,0,2
ASV_1813,3,1,1,2,0,0,3,0,2,0,3,3,0,0,0,0,3,2,1,0,0,0,0,0,4,7,3,1,0,1,0,0
ASV_7820,1,1,1,1,0,1,0,1,4,0,0,0,0,0,0,0,1,0,2,1,1,1,0,0,4,2,1,5,1,5,3,3
ASV_4995,1,0,1,1,0,2,0,1,3,0,1,0,0,1,4,2,0,1,0,4,2,8,3,1,2,0,1,0,1,0,0,0
ASV_5160,4,0,1,6,2,0,2,0,0,1,1,1,0,0,0,0,5,2,1,2,1,0,0,1,3,3,1,0,0,2,1,0
ASV_4446,7,1,3,3,0,2,0,0,1,0,0,0,0,0,0,0,1,2,1,3,1,1,0,0,1,1,5,1,1,2,3,0
ASV_2791,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,4,1,7,2,1,0,2,0,1,1,5,2
ASV_1810,3,5,1,2,0,4,2,2,3,0,1,1,1,0,1,2,1,0,0,0,1,3,1,0,1,0,2,2,0,0,0,1
ASV_2203,6,4,2,2,0,0,1,1,0,0,0,2,0,0,0,0,1,2,1,0,0,1,0,1,12,0,1,0,2,0,0,1
ASV_3929,2,2,2,5,2,0,0,1,0,0,0,1,0,0,0,0,6,0,1,2,0,1,0,5,5,1,1,0,3,0,0,0
ASV_1049,4,2,1,2,0,3,1,1,1,2,1,2,0,1,0,1,0,0,1,0,1,2,0,0,0,3,1,5,1,1,0,3
ASV_1636,3,0,0,0,2,2,0,2,0,0,1,0,0,1,0,0,1,3,4,3,3,1,2,1,4,1,0,2,1,1,2,0
ASV_1171,1,2,5,0,0,0,1,0,0,0,0,2,0,1,0,0,3,10,2,4,3,1,0,0,0,0,1,0,0,1,3,0
ASV_7578,1,3,2,1,0,1,1,3,2,3,0,2,2,4,0,1,0,0,1,1,1,0,1,2,0,2,0,2,2,2,0,0
ASV_1374,3,4,2,3,2,4,3,3,2,0,0,1,0,1,0,0,0,0,1,1,2,2,1,0,0,1,0,0,2,0,2,0
ASV_6629,1,1,3,1,0,1,1,2,1,1,5,5,0,0,0,0,2,0,1,2,1,1,1,0,3,0,1,5,0,1,0,0
ASV_1523,4,1,1,0,0,1,0,0,2,0,2,4,1,5,2,1,3,0,1,3,2,0,0,1,1,3,0,1,0,1,0,0
ASV_3474,3,0,4,0,3,4,0,1,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,2,2,1,3,4,2,0,1,0
ASV_1828,3,1,2,0,2,0,0,2,0,0,0,0,0,0,0,0,6,1,2,2,2,4,2,1,0,2,1,3,0,2,2,0
ASV_1846,3,3,5,0,0,1,1,2,4,1,1,0,0,0,0,0,1,1,0,5,0,1,0,0,4,1,1,3,1,0,0,1
ASV_8749,2,3,1,3,0,0,1,0,0,0,0,0,0,0,0,0,3,3,2,0,3,6,2,1,0,0,0,0,1,0,8,1
ASV_7365,2,1,1,1,2,3,0,0,6,8,4,3,1,0,0,0,0,0,1,0,0,1,0,1,1,2,0,0,1,0,1,0
ASV_4002,4,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,3,2,0,0,1,1,1,2,2,0,1,3,7,2
ASV_1076,2,2,3,4,1,3,4,1,0,0,0,0,0,0,1,0,2,0,0,1,0,1,0,2,3,0,2,0,2,1,2,3
ASV_2570,1,1,3,3,2,3,5,1,3,1,2,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,2,2,1,0,1,3
ASV_6387,1,2,3,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,2,4,3,0,1,0,0,3,7,2,1,1,0,4
ASV_2367,1,1,0,0,0,1,0,0,4,2,1,1,0,3,0,0,5,1,7,1,2,0,1,3,1,2,1,2,0,0,0,0
ASV_3502,2,5,6,1,0,2,3,3,0,1,0,0,1,1,1,3,0,0,1,1,0,0,1,0,0,3,2,0,0,0,2,1
ASV_5750,1,0,1,0,0,0,1,0,5,0,3,5,2,0,0,1,1,2,3,1,1,1,1,2,1,3,2,2,1,0,0,0
ASV_1537,2,2,0,1,6,2,0,1,0,0,0,0,0,0,0,0,0,3,0,11,0,2,0,2,1,2,0,0,1,4,0,0
ASV_2942,1,0,0,0,0,0,1,0,0,2,29,3,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
ASV_2984,4,11,2,1,0,2,1,1,0,0,0,0,0,0,0,1,0,1,1,1,2,2,0,0,2,1,1,3,0,1,0,2
ASV_4966,1,0,4,0,0,0,1,0,4,5,9,3,4,2,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
ASV_952,5,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,4,0,8,3,2,1,4,1,2,1,1,2,0,0,1,1
ASV_4724,1,0,4,0,0,0,1,0,1,2,0,17,1,0,0,0,0,1,0,0,0,0,1,3,3,1,1,2,0,0,0,1
ASV_3885,5,1,1,2,2,0,1,2,0,0,0,0,0,0,0,0,1,0,1,2,3,1,0,0,0,2,0,2,2,1,5,6
ASV_1222,2,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,6,4,1,2,1,0,4,0,5,1,2,0
ASV_1560,1,3,1,1,0,1,0,1,5,1,2,3,0,1,1,2,1,5,0,2,0,2,0,0,6,0,0,1,0,0,0,0
ASV_2413,7,4,0,3,0,0,2,2,0,0,1,0,0,0,0,0,1,0,1,3,2,0,1,2,3,0,0,0,1,5,2,0
ASV_8757,2,0,2,0,0,0,1,2,2,0,0,0,0,0,0,0,0,2,0,2,2,1,1,1,5,0,1,8,1,4,3,0
ASV_6057,3,0,8,3,0,2,2,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,1,3,1,0,0,1,10,1,0,0
ASV_5946,1,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,1,8,2,5,2,9,0,4,0,1,0,0,0,1,1,0
ASV_6039,1,1,0,1,0,2,2,4,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,1,3,1,0,3,5,2,2,7
ASV_7601,1,2,2,7,2,1,0,0,0,0,0,1,2,0,0,0,0,0,4,5,3,0,0,1,2,1,2,0,2,1,1,0
ASV_2401,2,5,2,1,2,0,2,2,0,0,0,0,0,0,0,0,1,1,1,5,1,0,0,1,3,1,1,4,1,0,0,4
ASV_1477,2,0,0,1,1,3,0,0,0,0,0,0,0,1,4,2,0,0,1,0,2,2,2,1,3,3,2,6,2,0,2,0
ASV_3550,4,2,1,1,2,0,0,1,0,0,0,0,0,0,0,0,4,0,1,2,1,2,3,1,4,2,1,0,0,4,4,0
ASV_3581,2,2,4,10,2,0,0,0,0,0,1,0,0,1,0,0,2,3,3,4,1,1,0,0,1,3,0,0,0,0,0,0
ASV_2300,2,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,6,2,0,1,2,1,0,1
ASV_887,4,5,2,1,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1,9,0,1,0,1
ASV_2415,1,0,0,0,0,0,0,2,3,2,1,9,2,3,5,1,2,0,1,1,0,0,0,1,3,3,0,0,0,0,0,0
ASV_1054,1,1,1,1,2,3,0,0,0,1,0,1,1,0,3,0,2,1,0,4,0,3,0,2,1,1,2,3,3,2,0,1
ASV_1565,1,0,2,1,0,0,0,2,1,1,4,6,0,0,1,0,2,0,0,4,1,0,1,1,10,0,0,1,0,1,0,0
ASV_7094,1,2,1,2,1,0,0,0,0,1,1,0,0,2,1,0,2,0,2,6,3,0,1,2,4,0,0,1,2,1,3,1
ASV_2019,2,3,3,4,2,0,0,1,0,0,0,0,0,0,0,0,3,2,3,2,1,0,0,1,3,2,2,4,0,0,1,1
ASV_7325,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,2,2,0,5,5,4,9,0,2,1,0
ASV_4757,1,1,2,2,1,2,1,0,0,0,0,0,0,0,0,0,5,0,3,8,1,2,0,0,2,1,1,0,1,2,2,2
ASV_1443,1,2,0,0,1,1,3,0,0,3,0,2,3,1,1,1,0,1,0,2,1,5,0,6,0,0,1,2,1,1,1,0
ASV_7787,1,1,2,4,3,0,1,5,2,0,0,0,0,0,0,0,1,1,0,1,1,0,1,2,1,1,0,4,0,3,1,4
ASV_3122,1,3,3,1,1,0,1,1,0,0,1,0,0,0,0,0,0,2,2,3,2,1,1,3,1,2,1,1,2,3,3,1
ASV_3453,2,3,1,3,1,3,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,5,3,2,4,0,1,1,0
ASV_1248,1,0,1,3,0,0,0,0,4,1,3,3,1,0,4,2,1,1,0,3,0,0,1,1,1,0,2,2,4,1,0,0
ASV_1192,1,2,1,1,1,0,0,0,8,4,6,1,2,0,1,2,0,0,2,3,0,1,1,0,1,0,0,1,0,0,0,1
ASV_3044,1,1,1,1,0,1,0,1,0,0,0,0,3,2,0,0,1,1,6,4,1,2,3,2,2,0,1,3,1,1,1,0
ASV_4181,1,1,3,1,1,1,0,0,0,0,2,0,1,1,1,0,2,2,1,10,0,0,1,3,1,1,1,0,1,1,1,2
ASV_5285,2,1,2,1,1,1,2,0,3,1,2,2,0,1,6,3,1,1,0,2,0,2,0,0,0,1,1,1,0,0,0,3
ASV_2451,1,5,0,2,0,2,0,1,2,1,4,1,0,0,0,0,1,3,1,4,0,1,2,3,3,0,1,0,0,1,1,0
ASV_1441,1,0,0,2,0,2,0,1,5,2,2,6,0,4,2,1,0,0,1,2,1,1,0,0,1,0,0,0,0,4,1,1
ASV_2015,1,1,3,3,0,1,1,1,1,4,4,2,0,5,2,1,0,0,1,0,1,0,0,4,0,1,0,0,1,0,2,0
ASV_6470,1,2,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,3,0,4,0,8,1,2,4,1,2,4,1,0,0,0
ASV_8621,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,2,4,2,4,2,5,2,3,1,1,2,1,2,2,0,1,0
ASV_7426,1,2,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,3,5,6,4,1,2,5,1,1,0,2,0,1,0,0
ASV_4101,0,5,3,3,3,1,5,1,0,0,0,0,0,0,0,0,3,2,0,3,1,0,2,1,3,0,0,0,1,2,1,0
ASV_4111,0,3,2,0,1,1,3,1,0,0,5,0,1,0,0,0,1,1,1,2,2,2,0,1,0,2,4,0,0,1,3,3
ASV_1275,0,3,2,1,1,4,1,4,0,2,1,0,0,1,3,3,0,0,3,1,1,1,0,1,0,1,1,0,3,0,1,1
ASV_3177,0,1,1,0,0,2,1,1,3,9,4,6,0,4,1,1,0,0,0,2,1,0,0,0,1,1,0,0,1,0,0,0
ASV_7672,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,0,4,1,0,5,1,0,3,6,1,3,6,1
ASV_7712,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,8,2,2,1,3,3,0,1,0,3,7,0,1,2,0,0
ASV_2598,0,2,0,1,3,1,2,3,6,0,4,2,1,0,2,1,0,0,1,0,4,0,0,1,1,1,1,1,0,2,0,0
ASV_1177,0,4,3,1,2,4,3,1,0,0,0,0,0,0,0,0,0,1,0,6,0,3,0,2,0,2,4,1,2,0,0,1
ASV_7721,0,4,8,3,0,1,0,2,2,1,1,1,0,2,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
ASV_2267,0,2,1,1,3,0,0,1,0,0,1,0,1,0,1,2,2,1,0,5,5,2,1,4,3,0,1,0,1,1,1,0
ASV_1011,0,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,0,4,0,1,2,0,1,2,1,0,1,1,0
ASV_2272,0,2,1,2,0,0,0,2,2,0,0,1,0,0,0,0,5,1,2,4,2,0,5,0,2,2,2,2,0,1,0,2
ASV_8395,0,2,1,1,0,1,1,0,6,5,4,2,2,5,2,0,1,0,4,0,0,0,0,1,0,2,0,0,0,0,0,0
ASV_1540,0,4,1,5,0,0,2,0,0,2,0,0,2,0,0,1,4,2,2,2,2,1,0,4,0,2,0,0,0,3,0,1
ASV_5052,0,1,0,0,0,0,0,4,1,0,15,1,1,0,3,3,0,0,3,2,0,0,3,0,0,2,0,0,0,0,0,1
ASV_3518,0,1,0,1,0,3,2,0,1,1,0,7,2,1,5,1,4,0,0,0,1,0,0,0,1,3,2,0,1,2,1,0
ASV_1859,0,2,2,0,0,0,1,0,3,9,5,1,3,2,2,1,3,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1
ASV_4197,0,2,3,5,0,0,1,0,5,0,10,2,1,0,1,1,1,0,0,0,0,0,1,0,3,2,1,0,0,0,1,0
ASV_3544,0,1,0,1,2,3,1,2,2,2,2,3,1,1,0,0,0,2,0,5,1,2,2,0,5,1,0,0,1,0,0,0
ASV_4882,0,1,5,0,2,2,0,1,0,0,0,1,0,1,3,0,1,0,1,0,3,6,4,3,0,1,1,0,1,2,1,0
ASV_814,0,1,3,2,0,1,0,1,3,5,2,7,3,1,1,0,2,0,0,0,2,0,2,0,0,1,0,2,1,0,0,0
ASV_1962,0,1,0,1,0,0,1,0,2,4,3,4,3,2,3,0,0,0,0,2,0,0,1,1,3,1,2,2,2,1,0,1
ASV_8034,0,1,1,1,1,1,2,1,0,5,0,0,1,0,1,0,0,0,0,2,3,1,1,2,1,2,0,0,4,4,1,4
ASV_5794,0,1,1,0,0,0,0,1,16,6,4,0,1,1,0,0,0,1,0,1,1,0,0,0,2,2,1,1,0,0,0,0
ASV_2503,0,2,0,0,0,0,0,1,1,5,1,1,0,0,0,0,0,1,3,5,1,1,2,5,5,1,1,0,4,0,0,0
ASV_3570,0,1,1,1,5,2,0,0,0,1,0,0,1,0,0,0,2,0,4,3,4,3,1,5,0,1,0,0,2,1,0,2
ASV_2067,0,3,2,1,0,3,1,0,0,0,0,0,0,0,3,0,1,0,0,0,1,10,0,0,2,1,1,4,2,3,1,1
ASV_6607,0,0,2,0,0,0,0,0,5,1,2,4,5,0,1,1,6,1,0,0,1,0,0,1,4,3,2,0,1,0,0,0
ASV_1566,0,0,2,5,2,0,0,0,0,0,0,1,0,0,1,0,8,3,2,3,1,0,1,2,0,2,0,0,1,1,3,2
ASV_1421,0,0,4,2,3,0,2,0,0,0,0,0,0,0,0,0,1,5,5,3,2,1,0,0,2,1,0,0,2,4,3,0
ASV_6754,0,0,4,0,0,3,0,2,0,0,0,0,1,0,0,0,1,1,1,4,4,1,2,6,2,0,0,2,1,0,3,2
ASV_8399,0,0,2,0,0,1,1,0,5,10,5,4,2,3,0,2,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0
ASV_2608,0,0,1,1,0,0,0,0,6,2,4,2,0,3,4,6,1,0,1,2,0,1,1,2,1,1,0,0,0,0,0,1
ASV_4384,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,2,20,8,0,0,0,0,0,1,0,3,2,0,0,0,0
ASV_1215,0,0,1,2,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,3,1,20,0,0,1,1,1
ASV_4770,0,0,1,0,0,1,0,0,10,6,2,0,5,1,1,3,0,0,0,0,0,1,4,0,1,1,1,0,1,1,0,0
ASV_3807,0,0,1,0,0,0,2,1,2,1,3,7,2,3,3,1,2,0,1,0,1,0,1,0,5,2,0,2,0,0,0,0
ASV_4359,0,0,0,1,1,3,1,0,3,4,0,2,0,2,1,4,1,1,2,3,0,2,2,1,1,1,0,0,2,1,1,0
ASV_7027,0,0,0,1,0,0,0,0,1,2,0,0,4,24,2,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0
ASV_1751,0,0,0,1,0,1,0,0,12,10,5,1,5,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_8039,0,0,0,1,0,0,0,0,15,11,3,0,2,0,3,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0
ASV_6724,0,0,0,2,4,0,0,3,0,0,0,0,0,0,0,0,10,1,5,1,5,0,1,4,0,0,0,0,0,1,2,1
ASV_1585,0,0,0,1,0,0,0,0,4,4,0,5,6,1,5,8,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1
ASV_1952,0,0,0,0,1,0,0,0,5,2,4,1,3,11,8,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
ASV_1938,0,0,0,0,1,5,2,0,1,0,0,4,3,0,9,0,0,1,1,0,0,0,0,1,0,1,4,1,3,2,0,1
ASV_8449,0,0,0,0,1,0,1,2,5,1,9,2,0,0,3,1,0,6,0,1,0,1,1,1,0,0,1,1,1,0,0,2
ASV_8712,0,0,0,0,0,2,0,0,0,0,0,0,1,3,2,3,2,21,0,0,0,0,0,1,0,0,0,4,0,0,1,0
ASV_6804,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,8,1,8,3,4,1,2
ASV_4308,0,0,0,0,0,1,0,0,3,13,0,9,0,0,2,3,2,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0
ASV_2903,0,0,0,0,0,0,1,1,5,0,1,5,0,2,3,3,4,0,2,0,3,0,0,1,0,6,1,1,0,1,0,0
ASV_6802,0,0,0,0,0,0,1,0,13,0,3,0,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,4,2,3,6,2
ASV_8732,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,5,0,17,0,0,0,3,0,0,0,0,0,6,1,0,0,0
ASV_1756,0,0,0,0,0,0,0,0,28,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ASV_8292,0,0,0,0,0,0,0,0,8,0,1,19,2,3,2,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
ASV_1322,0,0,0,0,0,0,0,0,5,10,0,12,0,1,1,3,1,0,2,0,0,1,1,1,0,2,0,0,0,0,0,0
ASV_1032,0,0,0,0,0,0,0,0,8,6,0,3,9,2,2,5,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
ASV_1961,0,0,0,0,0,0,0,0,19,8,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_5832,0,0,0,0,0,0,0,0,7,0,6,5,2,6,0,6,1,0,0,1,0,0,0,0,1,2,1,1,0,0,0,1
ASV_2351,0,0,0,0,0,0,0,0,5,2,2,3,8,9,5,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0
ASV_7111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,6,0,9,0,7,0,0,0,0,0,0,0,0
ASV_3935,12,4,2,2,0,0,0,0,0,0,0,1,0,0,1,0,2,1,2,1,0,0,0,1,6,2,1,0,0,0,1,0
ASV_8267,5,1,1,0,0,0,1,3,0,4,1,2,0,1,1,0,2,3,0,2,1,2,0,4,1,1,0,0,2,1,0,0
ASV_1138,3,0,1,3,0,0,0,3,7,2,2,3,2,3,2,2,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1
ASV_4185,2,1,9,4,0,0,0,0,4,4,2,7,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
ASV_2468,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,7,0,4,1,1,4,1,1,2,3,0,0,4
ASV_1473,3,5,1,0,0,3,0,1,8,5,1,1,0,1,0,1,2,4,0,0,0,2,0,0,0,0,0,1,0,0,0,0
ASV_3592,1,2,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,3,2,1,13,4,0,0,1
ASV_3187,1,2,4,1,0,1,1,3,0,0,0,1,1,4,0,1,0,0,0,0,0,3,2,0,2,3,0,7,0,0,0,2
ASV_3496,4,6,1,4,3,3,0,1,0,0,0,0,0,0,0,0,1,1,1,1,2,0,1,3,2,0,1,1,0,1,1,1
ASV_4269,3,1,0,0,0,2,0,1,2,1,0,1,0,0,0,1,6,0,2,4,1,0,0,1,2,1,3,2,1,1,0,3
ASV_2726,7,3,1,4,0,1,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,1,0,0,4,0,2,2,2,1,0,3
ASV_4541,2,4,2,2,0,0,0,3,1,2,0,1,2,1,0,0,3,3,1,0,0,1,0,1,1,3,1,0,0,1,2,2
ASV_1852,7,3,6,7,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,3,0,0,0,1,0,2,0,0,1,1,0
ASV_940,3,1,0,0,0,2,0,0,7,5,3,4,1,0,0,0,2,2,2,1,1,0,0,0,1,0,0,1,2,1,0,0
ASV_6215,1,4,0,2,3,1,1,1,0,1,3,4,1,1,1,0,0,2,1,1,0,0,0,1,2,2,0,2,0,1,1,2
ASV_1833,6,7,3,3,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,1,1,1,0,2,3,1
ASV_6216,1,2,2,0,1,0,2,1,0,0,1,0,0,0,0,0,1,0,1,5,2,0,1,1,3,0,1,9,3,0,1,1
ASV_3061,2,0,0,0,1,3,1,1,0,0,0,0,0,0,2,1,1,3,0,1,2,2,1,1,0,7,0,1,2,4,2,1
